DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42658828,Paul Goldschmidt,1B,,NYY,LAA,,3700,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658834,Garrett Mitchell,OF,,MIL,TOR,,3600,0,0,,0,0,0,0,0,100,4.3234,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659124,Sean Burke,P,,CWS,TB,,6300,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659066,Bubba Chandler,P,,PIT,WSH,,7800,0,0,,0,0,0,0,0,100,5.0036,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659298,Wikelman Gonzalez,P,,CWS,TB,,4000,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658951,Eloy Jimenez,OF,,TOR,MIL,,2000,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659103,Bailey Falter,P,,KC,DET,IL,6800,0,0,,0,0,0,0,0,100,4.4462,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659307,Grant Holman,P,,DET,KC,,4000,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659039,Cam Schlittler,P,,NYY,LAA,,9500,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658899,Dustin Harris,OF,,CWS,TB,,2600,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658910,Luis Matos,OF,,MIL,TOR,,2500,0,0,,0,0,0,0,0,100,4.3234,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659048,Logan Henderson,P,,MIL,TOR,,8900,0,0,,0,0,0,0,0,100,4.3234,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658897,Oswald Peraza,2B/3B,,LAA,NYY,,2600,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659125,Drew Thorpe,P,,CWS,TB,IL,6300,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659024,Justyn-Henry Malloy,OF,,TB,CWS,,2000,0,0,,0,0,0,0,0,100,4.4166,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658895,Daniel Susac,C,,SF,CIN,,2700,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659201,Randy Rodriguez,P,,SF,CIN,IL,4000,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658967,Parker Meadows,OF,,DET,KC,IL,3000,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659087,Nick Martinez,P,,TB,CWS,,7500,0,0,,0,0,0,0,0,100,4.4166,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659120,Troy Melton,P,,DET,KC,IL,6500,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659136,Yusei Kikuchi,P,,LAA,NYY,,6000,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
