DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42659163,Ricky Tiedemann,P,,TOR,MIL,IL,4000,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659000,Hector Rodriguez,OF,,CIN,SF,,2000,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658957,Jackson Chourio,OF,,MIL,TOR,IL,5000,0,0,,0,0,0,0,0,100,3.678,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659033,Will Brennan,OF,,SF,CIN,,2000,0,0,,0,0,0,0,0,100,4.085,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659115,Spencer Bivens,P,,SF,CIN,,6600,0,0,,0,0,0,0,0,100,4.085,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659155,Alex Cook,P,,TB,CWS,,4000,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659029,Tyler Callihan,OF,,PIT,WSH,,2000,0,0,,0,0,0,0,0,100,4.6476,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659144,Thomas Harrington,P,,PIT,WSH,,5800,0,0,,0,0,0,0,0,100,4.6476,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659057,Jose Soriano,P,,LAA,NYY,,8400,0,0,,0,0,0,0,0,100,4.1416,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658925,Ryan McMahon,3B,,NYY,LAA,,2300,0,0,,0,0,0,0,0,100,4.6998,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659173,Tyler Schweitzer,P,,CWS,TB,,4000,0,0,,0,0,0,0,0,100,3.8266,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659121,Jackson Jobe,P,,DET,KC,IL,6500,0,0,,0,0,0,0,0,100,3.3642,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659098,Cade Cavalli,P,,WSH,PIT,,6800,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659250,Garrett Cleavinger,P,,TB,CWS,IL,4000,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659028,Jace Jung,3B,,DET,KC,,2000,0,0,,0,0,0,0,0,100,3.3642,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659081,Justin Verlander,P,,DET,KC,IL,7500,0,0,,0,0,0,0,0,100,3.3642,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658916,Travis d'Arnaud,C,,LAA,NYY,,2400,0,0,,0,0,0,0,0,100,4.1416,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658931,Christian Koss,2B,,SF,CIN,,2200,0,0,,0,0,0,0,0,100,4.085,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658866,Curtis Mead,1B/3B,,WSH,PIT,,3100,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659054,Drew Rasmussen,P,,TB,CWS,,8500,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658946,Michael Massey,2B/OF,,KC,DET,,2000,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658959,Alejandro Kirk,C,,TOR,MIL,IL,3900,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658961,Addison Barger,3B/OF,,TOR,MIL,IL,3500,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659102,Luinder Avila,P,,KC,DET,,6800,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658996,Cooper Pratt,SS,,MIL,TOR,,2000,0,0,,0,0,0,0,0,100,3.678,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659218,Joe Rock,P,,TB,CWS,,4000,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659157,Prelander Berroa,P,,CWS,TB,IL,4000,0,0,,0,0,0,0,0,100,3.8266,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659137,Sam Aldegheri,P,,LAA,NYY,,6000,0,0,,0,0,0,0,0,100,4.1416,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658993,Leo Balcazar,SS,,CIN,SF,,2000,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658861,Josh Lowe,OF,,LAA,NYY,,3200,0,0,,0,0,0,0,0,100,4.1416,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659202,Brendon Little,P,,TOR,MIL,,4000,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658956,Christian Yelich,OF,,MIL,TOR,IL,5100,0,0,,0,0,0,0,0,100,3.678,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659234,Andre Granillo,P,,WSH,PIT,,4000,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658972,Blake Dunn,OF,,CIN,SF,,2900,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659088,Ryan Pepiot,P,,TB,CWS,IL,7500,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658987,John Rave,OF,,KC,DET,,2200,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658997,Spencer Jones,OF,,NYY,LAA,,2000,0,0,,0,0,0,0,0,100,4.6998,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659265,Drew Anderson,P,,DET,KC,,4000,0,0,,0,0,0,0,0,100,3.3642,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659161,Julian Aguiar,P,,CIN,SF,IL,4000,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658988,Kameron Misner,OF,,KC,DET,,2100,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659038,Dylan Cease,P,,TOR,MIL,,9800,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659245,Kyle Nicolas,P,,CIN,SF,,4000,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658836,Richie Palacios,2B,,TB,CWS,,3600,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659261,Kevin Kelly,P,,TB,CWS,,4000,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659073,Chad Patrick,P,,MIL,TOR,,7700,0,0,,0,0,0,0,0,100,3.678,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659259,Julian Fernandez,P,,WSH,PIT,,4000,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659286,Cole Henry,P,,WSH,PIT,IL,4000,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658948,Reese McGuire,C,,CWS,TB,,2000,0,0,,0,0,0,0,0,100,3.8266,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
